"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.131788,0.00129769,0.00340041,2132,736.25,0.205816,52,87,216958000,74708600,1000,0.101852
"Pteronotus_parnellii",0.72249,0.00090659,0.00042881,2133.25,729,0.475866,39,28,80363100,27455900,500,0.0379412
"Desmodus_rotundus",0.0655262,0.000272863,0.00142858,2132.25,731.5,0.378626,21,19,48505900,16616500,500,0.0236955
"Phyllostomus_discolor",18.2546,0.000731334,1.37033e-05,2133.5,729.75,0.479197,14,10,22169200,7588150,100,0.0105002
"Phyllostomus_hastatus",0.212838,0.000417642,0.000673497,2131.25,731.5,0.6862,12,6,17426100,5978890,100,0.00928619
"Artibeus_jamaicensis",0.120993,0.000317357,0.000897466,2133.5,730,0.488453,20,14,39352800,13455400,250,0.0190481
"Sturnira_hondurensis",0.400143,0.000626594,0.000532913,2135.5,726.75,0.478063,21,15,41518000,14177300,250,0.0201251
"Molossus_molossus",0.0700573,0.000810505,0.00398352,2131,733.75,0.31101,28,31,100162000,34489200,1000,0.0474196
"Miniopterus_natalensis",0.0817057,0.00250109,0.0104919,2132.75,731,0.195732,16,28,95186200,32604200,2500,0.0463988
"Eptesicus_fuscus",0.475968,0.00265118,0.00191353,2131.5,732.25,0.122485,5,14,19789900,6787140,1000,0.0105823
"Pipistrellus_kuhlii",0.125536,0.000398964,0.00110055,2128.25,737,0.625952,60,33,80221100,27618000,100,0.0381086
"Myotis_brandtii",0.157967,0.00345804,0.00748581,2134.75,730,0.341956,1,1,1703550,582540,5000,0.00352876
"Myotis_lucifugus",0.272815,0.00133417,0.00167232,2134.75,730,0.17098,1,2,9708850,3320040,1000,0.00485649
"Myotis_davidii",0.17338,0.00159119,0.00313762,2134.5,729.75,1.02636,6,2,20759900,7102370,500,0.00980151
"Myotis_myotis",0.120299,0.000240062,0.000682003,2135.25,729.75,0.798197,7,3,11265800,3853870,250,0.0061503
"Hipposideros_armiger",0.0832107,0.00363039,0.014983,2131.5,732,0.530112,20,13,68899900,23741000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0817101,0.00390728,0.0163894,2135,731.75,0.534631,14,9,26168200,8993800,5000,0.0122756
"Rhinolophus_sinicus",0.082741,0.00471662,0.0196411,2131.75,734.5,0.551352,8,5,23508400,8100880,5000,0.0132901
"Rousettus_aegyptiacus",0.259249,0.00119435,0.00157863,2134.75,731.5,0.171303,11,22,46452600,15915000,500,0.0218276
"Pteropus_alecto",0.12565,0.00366585,0.00998592,2134.25,730.5,Inf,2,0,5244440,1795450,2500,0.00268413
"Pteropus_giganteus",0.144316,0.00400451,0.00950723,2134.25,731.25,Inf,2,0,2969080,1016500,2500,0.00140844
"Pteropus_vampyrus",0.131253,0.00400645,0.0104585,2134.25,731.25,Inf,1,0,2422660,829401,2500,0.0014088
