"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.127846,0.00107242,0.00286286,2136.75,729.25,0.35552,50,48,217529000,74242500,1000,0.101852
"Pteronotus_parnellii",0.155595,0.00107574,0.0023882,2128.5,735.25,0.332968,33,34,79791800,27373200,500,0.0379412
"Desmodus_rotundus",0.193754,0.000972144,0.00170783,2140.25,728.5,0.425537,20,16,50124100,17063700,500,0.0236955
"Phyllostomus_discolor",0.0261265,0.000103131,0.00135868,2131.75,733.75,0.688305,16,8,21371200,7354960,100,0.0105002
"Phyllostomus_hastatus",18.7708,0.000739612,1.35962e-05,2131.5,735.5,0.803485,14,6,19160200,6597840,100,0.00928619
"Artibeus_jamaicensis",1.82233,0.00042466,8.02258e-05,2133.5,734.5,0.381143,20,18,40392600,13855800,250,0.0190481
"Sturnira_hondurensis",0.0868027,0.00064186,0.00253001,2136.5,731,0.741046,26,12,40779400,13947400,250,0.0201251
"Molossus_molossus",0.136127,0.00123325,0.00309861,2138,731.25,0.284782,25,30,99495000,34001300,1000,0.0474196
"Miniopterus_natalensis",0.0840177,0.00264323,0.0107012,2139.5,727.75,0.142228,15,36,98825300,33733700,2500,0.0463988
"Eptesicus_fuscus",0.286565,0.00286344,0.00342509,2136.25,732.25,0.0489702,3,21,21628100,7413910,1000,0.0105823
"Pipistrellus_kuhlii",0.201132,0.000434997,0.000743547,2134.25,733.75,0.342096,49,49,80353200,27488500,100,0.0381086
"Myotis_brandtii",0.128729,0.00372062,0.00989686,2137,731.75,0.342105,1,1,5478410,1874190,5000,0.00352876
"Myotis_lucifugus",0.309173,0.00295576,0.00327136,2137,731.25,0.0570216,1,6,6307320,2157920,1000,0.00485649
"Myotis_davidii",0.074826,0.000650785,0.00298703,2135,733.25,0.34291,7,7,20678600,7090890,500,0.00980151
"Myotis_myotis",0.234976,0.000772567,0.00112776,2136.25,732.75,0.343104,2,2,12307800,4222850,250,0.0061503
"Hipposideros_armiger",0.0924331,0.00375077,0.0139077,2135.75,732,0.499712,16,11,70485700,24215500,5000,0.0332282
"Rhinolophus_ferrumequinum",0.121914,0.00522874,0.0146857,2138.5,732.25,0.385182,9,8,24038900,8230550,5000,0.0122756
"Rhinolophus_sinicus",0.140378,0.00507166,0.0123216,2139,729.5,0.684636,14,7,27791700,9513590,5000,0.0132901
"Rousettus_aegyptiacus",0.0876427,0.000928127,0.00365528,2133.75,736.5,0.413731,12,10,46384800,15992300,500,0.0218276
"Pteropus_alecto",0.0889408,0.00275538,0.0106532,2134.5,734,0.686239,2,1,3548020,1217390,2500,0.00268413
"Pteropus_giganteus",0.1427,0.00437333,0.0105098,2136,732.5,0.343257,1,1,1219360,418554,2500,0.00140844
"Pteropus_vampyrus",0.110018,0.00355168,0.0110707,2136,732.5,Inf,1,0,1289690,442883,2500,0.0014088
